timestamp,sn,text,EST
2017-07-16 23:36:59,bd_love5,The #Wahhabi Mind-Set https://t.co/A9cJrthpSi #Wahhabism #Salafism #SaudiArabia #ISIS #Taliban #BokoHaram #AlShabab #DonaldTrump,2017-07-16 18:36:59
2017-07-16 23:36:46,BXB_Boy,"RT @WWF_TFY: #hulkhogan #hulkster  #hulkrules #
#donaldtrump #trump #wwf #wwf_the_federation_years #the… https://t.co/h8zynnfxcG https://t.…",2017-07-16 18:36:46
2017-07-16 23:36:38,AntiTalibanISIS,The Mischief of the Pseudo #Muslims https://t.co/wLbPrd0UrY #ISIS #Taliban #BokoHaram #AlShabab #AlQaeda #AlNusra #DonaldTrump #MikePence,2017-07-16 18:36:38
2017-07-16 23:36:16,fi_fry,RT @tomas_thomaxe: #DonaldTrump @evandorkin had your number in 1989. 😛 https://t.co/LJDoFP5EeR,2017-07-16 18:36:16
2017-07-16 23:34:10,BanWahhabism,What is #Wahhabism? https://t.co/YSYVeZH3tB #Salafism #Deobandi #ISIS #Taliban #Islam #Quran #DonaldTrump #MikePence #USA #SaudiArabia,2017-07-16 18:34:10
2017-07-16 23:34:05,WorldPressDaily,"Pence on Democrats’ Agenda: They’ve Got One Word: Resist, I’ve Got One… https://t.co/InvvLRU056 #BigGovernment #DonaldTrump #FritzBorgan",2017-07-16 18:34:05
2017-07-16 23:34:04,chompie97,"RT @amjoyshow: .@TIMOBRIEN shares his views on Felix Sater, his reported connections to #DonaldTrump &amp; why you want to know #AMJoy https://…",2017-07-16 18:34:04
2017-07-16 23:32:26,P0litical_Jim,"#DonaldTrump  ""#madeinamericaweek"" I was made in America. So are millions of great people. We #resist against you. We are proud.",2017-07-16 18:32:26
2017-07-16 23:31:25,MahaAsif19193,Younus AlGohar's Solution to #Terrorism https://t.co/SlWgnwqrru #Daesh #ISIS ##BokoHaram #Taliban #AlNusra #AlQaeda #DonaldTrump,2017-07-16 18:31:25
2017-07-16 23:30:37,jmbishopjr,"RT @TheTrumpPuppet: ""...I'm definitely not a puppet."" - @TheTrumpPuppet #Trump @realDonaldTrump #DonaldTrump #TheTrumpPuppet #Politics http…",2017-07-16 18:30:37
2017-07-16 23:30:09,FUCDONALDjTRUMP,FUCK YOU Donald Trump #donaldtrump #potus #MakeAmericaTrumplessAgain,2017-07-16 18:30:09
2017-07-16 23:29:53,LeDramaDude,Breaking news! @notbern did NOT vote for Trump! Now we all know that he did NOT! #Drama #Trump #Donald #DonaldTrump @realDonaldTrump,2017-07-16 18:29:53
2017-07-16 23:29:15,annekhc,"RT @amjoyshow: .@TIMOBRIEN shares his views on Felix Sater, his reported connections to #DonaldTrump &amp; why you want to know #AMJoy https://…",2017-07-16 18:29:15
2017-07-16 23:29:06,MisquoteBot,"""Filmmaking is a chance to live many lifetimes.""
- #DonaldTrump

#quote",2017-07-16 18:29:06
2017-07-16 23:28:43,lunapist,This is today's world of trump #ImpeachTrump #DonaldTrump #ourpolitics,2017-07-16 18:28:43
2017-07-16 23:28:36,KyleMunson,Poll reaction on Twitter: #GameOfThones without the HBO subscription. #IowaPoll #Iowa #DonaldTrump #politics https://t.co/yFH31fDlXq,2017-07-16 18:28:36
2017-07-16 23:28:15,MaryCummins1,#DonaldTrump will be celebrating #MadeInAmerica week #2017. #Hypocrites #Traitors #IvankaTrump #Complicit… https://t.co/OedEC7TLhI,2017-07-16 18:28:15
2017-07-16 23:27:32,miss_clay76,"RT @JamesReader_RP: #DonaldTrump’s Sunday Tweet About His Approval Rating is Complete, Total, Delusional Horseshit &gt;&gt;https://t.co/EPYVjn34Z…",2017-07-16 18:27:32
2017-07-16 23:27:08,rafu007,The Mischief of the Pseudo #Muslims https://t.co/aHrad9F7Hd #ISIS #Taliban #BokoHaram #AlShabab #AlQaeda #AlNusra #DonaldTrump #MikePence,2017-07-16 18:27:08
2017-07-16 23:26:45,tcaLdarez,It also flies in the face of Trump's oath to protect and defend the US Constitution. #DonaldTrump #FirstAmendment https://t.co/U6vhugqNDB,2017-07-16 18:26:45
2017-07-16 23:26:27,Henrylewski,"RT @nancy_us85: One Small North #dakota Town Taught Mark Zuckerberg Exactly Why #DonaldTrump Is #President
https://t.co/gk0Y7pSr7R
#SundayF…",2017-07-16 18:26:27
2017-07-16 23:26:11,soozieshoes1,RT @Harryslaststand: Er-Actually unlike #DonaldTrump I served my country in the RAF during that old storm in a tea cup World War 2-I think…,2017-07-16 18:26:11
2017-07-16 23:25:34,marknewdarkage,#DonaldTrump just told #TheresaMay why he won't visit the #UK yet https://t.co/RyMQhkyIbc,2017-07-16 18:25:34
2017-07-16 23:24:58,BrooksSaretta,RT @amjoyshow: Now on #AMJoy... #DonaldTrump's personal attorney Jay Sekulow going on ALL FIVE #SundayMorning political shows. Thoughts #re…,2017-07-16 18:24:58
2017-07-16 23:24:54,NFLWrld,Sung Hyun Park wins U.S. Women’s Open under watchful eye of #DonaldTrump https://t.co/pKw4dmZGIm,2017-07-16 18:24:54
2017-07-16 23:24:48,erikbrown154,RT @capshawjw: #MAGA #makeamericagreatagain #AmericaFirst #trumptrain #Trumprussia #DonaldTrumpJr #DonaldTrump #ccot #fakenews #russiagate…,2017-07-16 18:24:48
2017-07-16 23:24:33,hfdrhcdggf,"RT @AFRICANAMERICA1: @MSNBC those who only believe #DonaldTrump are truly the emboldened White Supremacist 
He's their last Great White Hop…",2017-07-16 18:24:33
2017-07-16 23:24:29,bitchkitten5,RT @ShirlsAdams: @TheDailyEdge WE CAN ONLY HOPE it happens sooner rather than later.  #DonaldTrump is unfit and dangerous! #TrumpResignNow…,2017-07-16 18:24:29
2017-07-16 23:24:28,layman_larry2,RT @Jeff81442228: Another great thread by @ThomasWictor #AmericaFirst #trumptrain #Trumprussia #DonaldTrumpJr #DonaldTrump #ccot #russiagat…,2017-07-16 18:24:28
2017-07-16 23:23:33,RenatoAlex05,RT @frasesdem3rda: #DonaldTrump #frasesdem3rda https://t.co/5aZwYEosYr,2017-07-16 18:23:33
2017-07-16 23:23:14,Beacon_Politics,"No, There Is Not More That Unites Us Than Divides Us.
https://t.co/JxMH5vsWJS
#Politics #HillaryClinton… https://t.co/mTnYBLpZYv",2017-07-16 18:23:14
2017-07-16 23:23:11,hinterlandg,Poll: #DonaldTrump’s #ApprovalRating Sinks to 36% As Standing Deteriorates with Americans  https://t.co/j4ZYMFl4Wb https://t.co/SDY3oh4Ar3,2017-07-16 18:23:11
2017-07-16 23:23:09,EVIL_DAESH,An Introduction to #Wahhabism https://t.co/7g4FCcw5Pe #SaudiArabia #Salafism #Deobandi #ISIS #Taliban #BokoHaram #DonaldTrump #MikePence,2017-07-16 18:23:09
2017-07-16 23:23:07,Brokenf8,"RT @IUVM_TV: #DonaldTrump Did Not #Lie About #Jobs Coming Back!!! 
 https://t.co/wtHE95NO2n
#Trump #EricTrump #NotMyPresident #Covfefe  #Im…",2017-07-16 18:23:07
2017-07-16 23:22:16,MostlyHappy7,"RT @HughTague: #BoycottTrump, #DonaldTrump, #DumpTrump, #LyingTrump, #Resistance, #ResistTrump, #TrumpsAJoke, #TrumpsDangerous, @CheeetoJes…",2017-07-16 18:22:16
2017-07-16 23:21:57,TinaJac22661258,"RT @TheTrumpPuppet: ""...I'm definitely not a puppet."" - @TheTrumpPuppet #Trump @realDonaldTrump #DonaldTrump #TheTrumpPuppet #Politics http…",2017-07-16 18:21:57
2017-07-16 23:21:34,tamaraleighllc,RT @capshawjw: #MAGA #makeamericagreatagain #AmericaFirst #trumptrain #Trumprussia #DonaldTrumpJr #DonaldTrump #ccot #fakenews #russiagate…,2017-07-16 18:21:34
2017-07-16 23:21:24,tamaraleighllc,RT @Jeff81442228: Another great thread by @ThomasWictor #AmericaFirst #trumptrain #Trumprussia #DonaldTrumpJr #DonaldTrump #ccot #russiagat…,2017-07-16 18:21:24
2017-07-16 23:20:40,convolutional,https://t.co/q3vAEPKOoN #daxnorman #dither #gif #artistsontumblr #donald #donaldtrump #2017 https://t.co/iD9PgMTxRR,2017-07-16 18:20:40
2017-07-16 23:20:32,ElenaJaneCasti1,RT @quishey: Trump is off his nut... 1.6 billion on a wall.. #DonaldTrump https://t.co/H5H14BlMbc,2017-07-16 18:20:32
2017-07-16 23:19:58,FRANCHISE_8,"#Conservative #commentators offer stinging #criticism of #DonaldTrump, in wake of #proof of #TrumpRussia #meeting.… https://t.co/fQSzOklja0",2017-07-16 18:19:58
2017-07-16 23:19:21,woodseysmith,RT @Jeff81442228: Another great thread by @ThomasWictor #AmericaFirst #trumptrain #Trumprussia #DonaldTrumpJr #DonaldTrump #ccot #russiagat…,2017-07-16 18:19:21
2017-07-16 23:18:18,EVIL_DAESH,The Reality of #Wahhabism in #Islam https://t.co/74Q6xVhx5X #SaudiArabia #Salafism #Deobandi #ISIS #Taliban #AlQaeda #DonaldTrump #MikePence,2017-07-16 18:18:18
2017-07-16 23:18:14,1eskyman,RT @capshawjw: #MAGA #makeamericagreatagain #AmericaFirst #trumptrain #Trumprussia #DonaldTrumpJr #DonaldTrump #ccot #fakenews #russiagate…,2017-07-16 18:18:14
2017-07-16 23:18:05,1eskyman,RT @Jeff81442228: Another great thread by @ThomasWictor #AmericaFirst #trumptrain #Trumprussia #DonaldTrumpJr #DonaldTrump #ccot #russiagat…,2017-07-16 18:18:05
2017-07-16 23:17:33,mfiindia_im0,RT @rafu007: An Introduction to #Wahhabism https://t.co/Yn7Y6Yevig #SaudiArabia #Salafism #Deobandi #ISIS #Taliban #BokoHaram #DonaldTrump…,2017-07-16 18:17:33
2017-07-16 23:17:31,keft13,"RT @JohnZwicker1: Wife directed me to this

""Did a #Catholic Holy Man Name #DonaldTrump's Role in the 1980s?""

https://t.co/N6HMmUYcJX

@re…",2017-07-16 18:17:31
2017-07-16 23:17:16,ricklevy67,#DonaldTrump: Equally Hates #Jews And #Muslims @nigusanegast #TheResistance @randlight @nobby15 @RBJRON https://t.co/n9N9Fn87jM,2017-07-16 18:17:16
2017-07-16 23:16:23,grgesq,RT @glamelegance: @CNNPolitics Here's a theme for #DonaldTrump ... Tell The Truth Week! 🤡 #TrumpCrimeFamily #TrumpLies,2017-07-16 18:16:23
2017-07-16 23:16:20,LengelDavid,"He's wearing a #swastika t in the #NYC #Brooklyn #subway, speaking about being sick of hearing about #DonaldTrump a… https://t.co/is3tq0nYaP",2017-07-16 18:16:20
2017-07-16 23:15:51,GhulamRiaz47,RT @AntiTalibanISIS: What is #Wahhabism? https://t.co/PGJYm8VQi3 #Salafism #Deobandi #ISIS #Taliban #Islam #Quran #DonaldTrump #MikePence #…,2017-07-16 18:15:51
2017-07-16 23:15:50,TrishDickerson,Why are we not more appalled? Why is there even a hint that some think it's okay. #DonaldTrump #RussiaGate #treason #TrumpRussia,2017-07-16 18:15:50
2017-07-16 23:15:41,GJapproved,Trumps attorneys throwing secret service under the bus as a defense to the collusion debacle. Smh.. dude has zero spine #donaldtrump,2017-07-16 18:15:41
2017-07-16 23:15:38,BeachyLifey,Donald Trump Piñata https://t.co/i7mkIwzUnb #DonaldTrump #Piñata https://t.co/Z20zBIT80u,2017-07-16 18:15:38
2017-07-16 23:15:24,MrFusionWorld,"RT @TheTrumpPuppet: ""...I'm definitely not a puppet."" - @TheTrumpPuppet #Trump @realDonaldTrump #DonaldTrump #TheTrumpPuppet #Politics http…",2017-07-16 18:15:24
2017-07-16 23:14:55,mpoage,RT @amjoyshow: Media icon Phil Donahue - who interviewed #Trump 30 years ago - joins #AMJoy on #DonaldTrump then vs. now 10aE #saturdaymorn…,2017-07-16 18:14:55
2017-07-16 23:14:46,LpgaSucks,RT @capshawjw: #MAGA #makeamericagreatagain #AmericaFirst #trumptrain #Trumprussia #DonaldTrumpJr #DonaldTrump #ccot #fakenews #russiagate…,2017-07-16 18:14:46
2017-07-16 23:14:01,PhillyComptonMW,Trump's daddy arrested after in a KKK riot in NYC! https://t.co/JLkCahdWmA #KKK #DonaldTrump #GOP #Republicans #racist #discrimination #USA,2017-07-16 18:14:01
2017-07-16 23:13:48,rayann2320,RT @Jeff81442228: Another great thread by @ThomasWictor #AmericaFirst #trumptrain #Trumprussia #DonaldTrumpJr #DonaldTrump #ccot #russiagat…,2017-07-16 18:13:48
2017-07-16 23:13:47,maybebeautiful1,"RT @TheTrumpPuppet: ""...I'm definitely not a puppet."" - @TheTrumpPuppet #Trump @realDonaldTrump #DonaldTrump #TheTrumpPuppet #Politics http…",2017-07-16 18:13:47
2017-07-16 23:13:43,DBoss51,#DonaldTrump is #LovingIt https://t.co/cyJVQheiY3,2017-07-16 18:13:43
2017-07-16 23:12:51,g4073013440,"RT @BRUCEHAWES: @Slate @ajaygolmamalgob Surprise, surprise. #DonaldTrump lied again. Thanks for the clarification and the disclaimer #Secre…",2017-07-16 18:12:51
2017-07-16 23:11:51,nubasutra,"The farcical presidency of #DonaldTrump continues
 So little self awareness, it's astonishing 🙄 https://t.co/HWHTssGDkA",2017-07-16 18:11:51
2017-07-16 23:10:47,LpgaSucks,RT @Jeff81442228: Another great thread by @ThomasWictor #AmericaFirst #trumptrain #Trumprussia #DonaldTrumpJr #DonaldTrump #ccot #russiagat…,2017-07-16 18:10:47
2017-07-16 23:10:34,BLIKOPENER333,"RT @actualiteitjunk: #whitehouseleaks....
#DonaldTrump #Trump 
By @BartOedipoes @BLIKOPENER333 
https://t.co/oQwiT2Rhds",2017-07-16 18:10:34
2017-07-16 23:10:30,KingOfTerror201,The #Wahhabi Mind-Set https://t.co/4jQyFfLkMb #Wahhabism #Salafism #SaudiArabia #ISIS #Taliban #BokoHaram #AlShabab #DonaldTrump,2017-07-16 18:10:30
2017-07-16 23:10:17,tomas_thomaxe,RT @tomas_thomaxe: #DonaldTrump @evandorkin had your number in 1989. 😛 https://t.co/LJDoFP5EeR,2017-07-16 18:10:17
2017-07-16 23:09:15,Jessica__Nguyen,"Mexican Food So Authentic #Trump Would Build A Wall Around It

https://t.co/4DsopwzSa3

#funny #donaldtrump #mexican https://t.co/Rbm27kVWBK",2017-07-16 18:09:15
2017-07-16 23:08:18,HappyKatt,RT @gregnisall: #MikePence told students the way to be a leader is to be humble like #DonaldTrump. 🤣😂🤣 Who knew @mike_pence was fluent in s…,2017-07-16 18:08:18
2017-07-16 23:08:13,CiochettiRose,RT @rafshmatko: 👉 https://t.co/VceIPnDJao 👈 #Original #art #poster in #support of #Trump! 🎀#ExtraCharge = 0$🎀 For #DonaldTrump supporters!…,2017-07-16 18:08:13
2017-07-16 23:08:11,BokoHaram2018,An Introduction to #Wahhabism https://t.co/jy5nTqHWGr #SaudiArabia #Salafism #Deobandi #ISIS #Taliban #BokoHaram #DonaldTrump #MikePence,2017-07-16 18:08:11
2017-07-16 23:07:52,jackie_r_c,RT @sarusk: Donald Trump is not a #Christian -Trump worships Trump. #JimmyCarter #DonaldTrump #Christian #TrumpCrimeFamily #TrumpLies #25th…,2017-07-16 18:07:52
2017-07-16 23:07:25,jackanapessordi,"RT @RandyKaus: NO DAD! You can't grab #DoctorWho by the pussy!

#DonaldTrump #ImpeachTrump #RussianCollusion
#Resist #25thAmendmentNow #MAG…",2017-07-16 18:07:25
2017-07-16 23:06:56,Jeff81442228,RT @Jeff81442228: Another great thread by @ThomasWictor #AmericaFirst #trumptrain #Trumprussia #DonaldTrumpJr #DonaldTrump #ccot #russiagat…,2017-07-16 18:06:56
2017-07-16 23:05:56,anlarye,New post: Leftist Lexicon Word of the Week – 1 of 2 https://t.co/QqGHZWmzwu by Thomas #collusion #DonaldTrump #DonaldTrumpJr.,2017-07-16 18:05:56
2017-07-16 23:05:55,PhillyComptonMW,"Another Trump lie - he DID defy an embargo and did business with Fidel's Cuba: https://t.co/4heCDzBn25 
#DonaldTrump #LIES #liar #Communist",2017-07-16 18:05:55
2017-07-16 23:05:34,JoeHoyaSaxa,RT @Jeff81442228: Another great thread by @ThomasWictor #AmericaFirst #trumptrain #Trumprussia #DonaldTrumpJr #DonaldTrump #ccot #russiagat…,2017-07-16 18:05:34
2017-07-16 23:04:35,richardcohen302,RT @amjoyshow: Thoughts? → #DonaldTrump begs Theresa May to fix a 'warm welcome' for his state visit https://t.co/fZMVmIt1FT,2017-07-16 18:04:35
2017-07-16 23:04:26,Luuucy724,"RT @amjoyshow: .@TIMOBRIEN shares his views on Felix Sater, his reported connections to #DonaldTrump &amp; why you want to know #AMJoy https://…",2017-07-16 18:04:26
2017-07-16 23:04:21,AntiTalibanISIS,What is #Wahhabism? https://t.co/PGJYm8VQi3 #Salafism #Deobandi #ISIS #Taliban #Islam #Quran #DonaldTrump #MikePence #USA #SaudiArabia,2017-07-16 18:04:21
2017-07-16 23:03:59,amyb4434,RT @sarusk: Donald Trump is not a #Christian -Trump worships Trump. #JimmyCarter #DonaldTrump #Christian #TrumpCrimeFamily #TrumpLies #25th…,2017-07-16 18:03:59
2017-07-16 23:03:49,Jody_Rossel,RT @rafshmatko: 👉 https://t.co/VceIPnDJao 👈 #Original #art #poster in #support of #Trump! 🎀#ExtraCharge = 0$🎀 For #DonaldTrump supporters!…,2017-07-16 18:03:49
2017-07-16 23:03:21,tittiesbjj,"@realDonaldTrump And the Rasmussen poll, which you love, was about the most inaccurate poll around 2012 election ti… https://t.co/gdlFFsIVpk",2017-07-16 18:03:21
2017-07-16 23:03:15,BokoHaram2018,The Reality of #Wahhabism in #Islam https://t.co/wUq3tqa8Go #SaudiArabia #Salafism #Deobandi #ISIS #Taliban #AlQaeda #DonaldTrump #MikePence,2017-07-16 18:03:15
2017-07-16 23:03:09,KnowYourLeaker,This Is Why You Shouldn’t Text And Walk (pls RT↺❤️) ️️ https://t.co/MJBZhm4grO #GaryFranchi #DonaldTrump #CNN #NBCNe,2017-07-16 18:03:09
2017-07-16 23:02:57,CrazyTubaAiex,RT @NotifyrInc: #DonaldTrump approval rating at 70-year low as Russia scandal swirls  #AmericanPolitics https://t.co/5FZSqeVBU5,2017-07-16 18:02:57
2017-07-16 23:02:35,DTRUMP_Fans,"New polling confirms Trump's slide as healthcare, Russia investigation drag down his… https://t.co/vlRJM7jnVd… https://t.co/6OjLc0CYn0",2017-07-16 18:02:35
2017-07-16 23:02:15,AFRICANAMERICA1,"RT @AFRICANAMERICA1: @MSNBC those who only believe #DonaldTrump are truly the emboldened White Supremacist 
He's their last Great White Hop…",2017-07-16 18:02:15
2017-07-16 23:01:54,PrettyBizarre97,RT @Harryslaststand: No difference between #RichardBranson &amp; #DonaldTrump b/c both want to kill public healthcare for their profit. https:/…,2017-07-16 18:01:54
2017-07-16 23:01:51,AFRICANAMERICA1,"@MSNBC those who only believe #DonaldTrump are truly the emboldened White Supremacist 
He's their last Great White Hope of White Supremacy",2017-07-16 18:01:51
2017-07-16 23:01:41,Dusty_in_Jville,RT @Jeff81442228: Another great thread by @ThomasWictor #AmericaFirst #trumptrain #Trumprussia #DonaldTrumpJr #DonaldTrump #ccot #russiagat…,2017-07-16 18:01:41
2017-07-16 23:01:35,Syedraza8191,Younus AlGohar's Solution to #Terrorism https://t.co/gBxghVdf6Z #Daesh #ISIS ##BokoHaram #Taliban #AlNusra #AlQaeda #DonaldTrump,2017-07-16 18:01:35
2017-07-16 23:01:26,AntifaOfficial,berniesrevolution #antifa #fucktrump #feminism #internationalantifa #donaldtrump #communism #socialism https://t.co/8ZZ9TVfrCb,2017-07-16 18:01:26
2017-07-16 23:01:08,Anne62556707,RT @Jeff81442228: Another great thread by @ThomasWictor #AmericaFirst #trumptrain #Trumprussia #DonaldTrumpJr #DonaldTrump #ccot #russiagat…,2017-07-16 18:01:08
2017-07-16 23:00:38,hgreen1955,RT @hgreen1955: Think Progress -- Here’s where the White House got its insane growth projections #political #donaldtrump https://t.co/HWEdk…,2017-07-16 18:00:38
2017-07-16 23:00:32,ThomasWictor,RT @Jeff81442228: Another great thread by @ThomasWictor #AmericaFirst #trumptrain #Trumprussia #DonaldTrumpJr #DonaldTrump #ccot #russiagat…,2017-07-16 18:00:32
2017-07-16 23:00:20,ThomasWictor,RT @capshawjw: #MAGA #makeamericagreatagain #AmericaFirst #trumptrain #Trumprussia #DonaldTrumpJr #DonaldTrump #ccot #fakenews #russiagate…,2017-07-16 18:00:20
2017-07-16 23:00:03,AFRICANAMERICA1,RT @AFRICANAMERICA1: White America you voted for a Charlatan in #DonaldTrump and now you're just beginning to see the negative fallout from…,2017-07-16 18:00:03
2017-07-16 23:00:02,No2TrumpBot,RT @sarusk: Donald Trump is not a #Christian -Trump worships Trump. #JimmyCarter #DonaldTrump #Christian #TrumpCrimeFamily #TrumpLies #25th…,2017-07-16 18:00:02
2017-07-16 22:59:43,KatleXW,RT @NotifyrInc: #DonaldTrump approval rating at 70-year low as Russia scandal swirls  #AmericanPolitics https://t.co/5FZSqeVBU5,2017-07-16 17:59:43
2017-07-16 22:59:40,sarusk,Donald Trump is not a #Christian -Trump worships Trump. #JimmyCarter #DonaldTrump #Christian #TrumpCrimeFamily… https://t.co/GkkMSYrCnL,2017-07-16 17:59:40
2017-07-16 22:58:34,KorenZailckas,"Child #1 asked this question. Before Siri could answer, child #2 said #DonaldTrump https://t.co/RuG39yB7bK",2017-07-16 17:58:34
2017-07-16 22:58:26,lovetybeega,RT @glamelegance: @Acosta #DonaldTrump ostracized the Intel Community and now trying to do it to USSS. Seems no one is off limits. Sad.,2017-07-16 17:58:26
2017-07-16 22:57:56,Ernestsworld,"#RudyGiuliani has never been this 
quiet on anything #DonaldTrump. 
He is up to his neck in this collusion. 
@nytimes @washingtonpost #amjoy",2017-07-16 17:57:56
2017-07-16 22:57:55,SydneeS_43,RT @SydneeS_43: Locker room talk #tb #lol #donaldtrump (Vine by Yung French Fry) https://t.co/aKn1Gy1uhq,2017-07-16 17:57:55
2017-07-16 22:57:06,capshawjw,#MAGA #makeamericagreatagain #AmericaFirst #trumptrain #Trumprussia #DonaldTrumpJr #DonaldTrump #ccot #fakenews… https://t.co/d7y21vCVO7,2017-07-16 17:57:06
2017-07-16 22:57:04,rafshmatko,RT @rafshmatko: 👉 https://t.co/VceIPnDJao 👈 #Original #art #poster in #support of #Trump! 🎀#ExtraCharge = 0$🎀 For #DonaldTrump supporters!…,2017-07-16 17:57:04
2017-07-16 22:56:47,Jeff81442228,Another great thread by @ThomasWictor #AmericaFirst #trumptrain #Trumprussia #DonaldTrumpJr #DonaldTrump #ccot… https://t.co/BrKkanwX1h,2017-07-16 17:56:47
2017-07-16 22:56:16,hgreen1955,RT @hgreen1955: Perspectives: MSNBC -- Trump’s case for his border wall gets quite a bit stranger #Borderwall #donaldtrump https://t.co/auW…,2017-07-16 17:56:16
2017-07-16 22:56:11,nikshmatko,RT @rafshmatko: 👉 https://t.co/VceIPnDJao 👈 #Original #art #poster in #support of #Trump! 🎀#ExtraCharge = 0$🎀 For #DonaldTrump supporters!…,2017-07-16 17:56:11
2017-07-16 22:55:40,Raishmat,RT @rafshmatko: 👉 https://t.co/VceIPnDJao 👈 #Original #art #poster in #support of #Trump! 🎀#ExtraCharge = 0$🎀 For #DonaldTrump supporters!…,2017-07-16 17:55:40
2017-07-16 22:55:22,rhreid,U.S. Secret Service rejects suggestion it vetted #DonaldTrump son's meeting https://t.co/pP09HCnEmQ,2017-07-16 17:55:22
2017-07-16 22:55:06,BRUCEHAWES,"@Slate @ajaygolmamalgob Surprise, surprise. #DonaldTrump lied again. Thanks for the clarification and the disclaimer #SecretService.",2017-07-16 17:55:06
2017-07-16 22:54:56,Reflektbeauty,RT @glamelegance: @Acosta #DonaldTrump ostracized the Intel Community and now trying to do it to USSS. Seems no one is off limits. Sad.,2017-07-16 17:54:56
2017-07-16 22:54:44,cat_1012000,RT @rafshmatko: 👉 https://t.co/VceIPnDJao 👈 #Original #art #poster in #support of #Trump! 🎀#ExtraCharge = 0$🎀 For #DonaldTrump supporters!…,2017-07-16 17:54:44
2017-07-16 22:54:25,hgreen1955,"WP -- Nearly 6 months into office, President Trump's approval rating drops to 36 percent #political #donaldtrump… https://t.co/vEy79lQ8pN",2017-07-16 17:54:25
2017-07-16 22:53:33,rafshmatko,👉 https://t.co/VceIPnDJao 👈 #Original #art #poster in #support of #Trump! 🎀#ExtraCharge = 0$🎀 For #DonaldTrump supp… https://t.co/aaHGPRHxdT,2017-07-16 17:53:33
2017-07-16 22:53:17,MisquoteBot,"""We live in a media world simultaneously obsessed with technology and personality.""
- #DonaldTrump

#quote",2017-07-16 17:53:17
2017-07-16 22:53:14,AlShabab2018,An Introduction to #Wahhabism https://t.co/kOMshqNlQz #SaudiArabia #Salafism #Deobandi #ISIS #Taliban #BokoHaram #DonaldTrump #MikePence,2017-07-16 17:53:14
2017-07-16 22:53:04,shtaki_ke,"RT @StopNepotism: The real lesson of the Trump family’s troubles? Nepotism doesn’t pay.
https://t.co/LsBbDsl8DX #DonaldTrump #nepotism #Cor…",2017-07-16 17:53:04
2017-07-16 22:53:01,capshawjw,#MAGA #makeamericagreatagain #AmericaFirst #trumptrain #Trumprussia #DonaldTrumpJr #DonaldTrump #ccot #fakenews… https://t.co/Ab4GZ8Oqe5,2017-07-16 17:53:01
2017-07-16 22:53:00,HenryPa13814938,@realDonaldTrump Ha!  Pot calling the kettle black! #DonaldTrump #DonaldTrumpJr #DonaldJr,2017-07-16 17:53:00
2017-07-16 22:52:37,anne4_yates,"RT @DavidRomeiPHD: When you hear #DonaldTrump call the #MSM and #FirstAmendment FREE PRESS the ""enemy of the people,"" think of #ThomasJeffe…",2017-07-16 17:52:37
2017-07-16 22:52:21,Jeff81442228,#MAGA #makeamericagreatagain #AmericaFirst #trumptrain #Trumprussia #DonaldTrumpJr #DonaldTrump #ccot #fakenews… https://t.co/HbqlQAb2Zs,2017-07-16 17:52:21
2017-07-16 22:52:18,adorable_puppie,VIDEO: A message from Fox News' Shep Smith for #donaldtrump voters. https://t.co/18qyXp6Z2v,2017-07-16 17:52:18
2017-07-16 22:52:03,BRUCEHAWES,@McConnellPress The pain that will be felt by Americans because of #mitchmcconell and #DonaldTrump's #deathcarebill will be unbearable.,2017-07-16 17:52:03
2017-07-16 22:51:53,patriot_jane,"RT @RandyKaus: NO DAD! You can't grab #DoctorWho by the pussy!

#DonaldTrump #ImpeachTrump #RussianCollusion
#Resist #25thAmendmentNow #MAG…",2017-07-16 17:51:53
2017-07-16 22:51:34,Jeff81442228,Haven't bought #reebok never will now. Keep you money.  #makeamericagreatagain #AmericaFirst #trumptrain… https://t.co/F2VuWKk9JG,2017-07-16 17:51:34
2017-07-16 22:51:28,doyle808,"RT @RandyKaus: NO DAD! You can't grab #DoctorWho by the pussy!

#DonaldTrump #ImpeachTrump #RussianCollusion
#Resist #25thAmendmentNow #MAG…",2017-07-16 17:51:28
2017-07-16 22:51:00,DanSkinnerArt,"RT @RandyKaus: NO DAD! You can't grab #DoctorWho by the pussy!

#DonaldTrump #ImpeachTrump #RussianCollusion
#Resist #25thAmendmentNow #MAG…",2017-07-16 17:51:00
2017-07-16 22:50:52,jostaryoutube13,"https://t.co/13gMAHj1mk
【 #ドナルドトランプ大統領 に】さて戦争が起こるんじゃないかな、、#DonaldTrump USA #EDM #EDMLife",2017-07-16 17:50:52
2017-07-16 22:49:37,elainek09,RT @glamelegance: @Acosta #DonaldTrump ostracized the Intel Community and now trying to do it to USSS. Seems no one is off limits. Sad.,2017-07-16 17:49:37
2017-07-16 22:49:29,kahlercharla,Impeach him! #DonaldTrump,2017-07-16 17:49:29
2017-07-16 22:49:19,youkindawrong,"RT @Donald_Trump_Q: ""I did try to fuck her. She was married."" -Donald Trump #POTUS #DonaldTrump #Trump #TrumpProtest",2017-07-16 17:49:19
2017-07-16 22:48:29,BrooklynandBo,"RT @DocIvanSFN: It just seems right: The #FakePresident standing with the Russian flag.
 #russia #doctorivan  #donaldtrump #putin #Russiaga…",2017-07-16 17:48:29
